filename,text,label,label_id,length,log_length
NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement.pdf,"['Subject to the conditions and limitations set forth in this Agreement, the Licensor hereby grants to the Licensee, and the Licensee hereby accepts, (i) an exclusive, fee-bearing, non-transferable distribution right of the Licensed Product in the Territory during the Term (the ""Distribution""), (ii) an exclusive, royalty-free, non-transferable license to the Licensor\'s Patents and Trademarks to register, import, export, store, handle, commercialize, have commercialized, promote, have promoted, distribute, have distributed, sell and have sold the Licensed Product during the Term, without the right to sublicense (the ""License""), and (iii) an exclusive, royalty-bearing, non-transferable license to the Intellectual Property (except Patents and Trademarks ) and the Developed Intellectual Property and a right to obtain the technology transfer of the Know-How to manufacture the Licensed Product in the Territory during the Term, pursuant to the conditions set forth in Article 2.3 below and elsewhere in this Agreement (the ""Technology Transfer""), all to register, import, export, store, handle, commercialize, have commercialized, promote, have promoted, distribute, have distributed, manufacture, have manufactured, sell and have sold the Licensed Product during the Term, without the right to sublicense.', 'The Licensee hereby grants to the Licensor an irrevocable, non-exclusive, royalty-free, perpetual, worldwide license to use of any Licensee Know-how.', 'During the entire validity of this Agreement, Licensor hereby grants to License an exclusive and royaltyfree right to use the Trademark in the Territory.']",License Grant,18,225,5.420534999272286
NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement.pdf,"['Subject to the conditions and limitations set forth in this Agreement, the Licensor hereby grants to the Licensee, and the Licensee hereby accepts, (i) an exclusive, fee-bearing, non-transferable distribution right of the Licensed Product in the Territory during the Term (the ""Distribution""), (ii) an exclusive, royalty-free, non-transferable license to the Licensor\'s Patents and Trademarks to register, import, export, store, handle, commercialize, have commercialized, promote, have promoted, distribute, have distributed, sell and have sold the Licensed Product during the Term, without the right to sublicense (the ""License""), and (iii) an exclusive, royalty-bearing, non-transferable license to the Intellectual Property (except Patents and Trademarks ) and the Developed Intellectual Property and a right to obtain the technology transfer of the Know-How to manufacture the Licensed Product in the Territory during the Term, pursuant to the conditions set forth in Article 2.3 below and elsewhere in this Agreement (the ""Technology Transfer""), all to register, import, export, store, handle, commercialize, have commercialized, promote, have promoted, distribute, have distributed, manufacture, have manufactured, sell and have sold the Licensed Product during the Term, without the right to sublicense.']",Non-Transferable License,26,181,5.204006687076795
NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement.pdf,"['Licensee may extend the rights granted herein to register, import, export, store, handle, commercialize, promote, distribute and sell to its Affiliates and to its Distributors, provided that Licensee shall first provide to Licensor a written assurance from each of such Affiliate or Distributor to agree to be bound by, and to strictly comply with, all applicable terms, conditions, and obligations in this Agreement towards Licensor.']",Affiliate License-Licensee,0,65,4.189654742026425
NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement.pdf,"['The Licensee hereby grants to the Licensor an irrevocable, non-exclusive, royalty-free, perpetual, worldwide license to use of any Licensee Know-how.']",Irrevocable Or Perpetual License,16,20,3.044522437723423
NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement.pdf,"['The expiration or termination of the Agreement shall have the following consequences: (i) The Licensee shall cease to use the License and cease to conduct any activities that would require the License, unless explicitly stated otherwise in this Article. (ii) Licensee or Affiliates or Distributors may sell off all previously purchased Licensed Products still in their warehouses within a period of six (6) months of the effective date of such termination (the ""Sell-Off Period"") provided that the sale of such Licensed Products by Licensee or Affiliates or Distributors of the Licensee shall be subject to the terms of this Agreement, including but not limited to the rendering of reports and payment of royalties required under this Agreement. (iii) Promptly upon the request of Licensor, the Licensee shall, at the Licensor\'s sole discretion and election for each country of the Territory and each Licensed Product either withdraw or transfer all Marketing Authorizations in the Territory to the Licensor (or to a third party as the Licensor directs). Licensee shall take the required steps without any delay and the withdrawal or transfer shall be completed in maximum 90 days after the notification of the request; if the Licensor does not decide and inform within this period to whom the Marketing Authorizations and documents shall be transferred, then the Licensee shall have no obligation to keep them active', 'In case of termination of the Agreement, NLS and Eurofarma shall immediately work on a transition out plan, with activities and timelines agreed by the Parties to ensure a proper handover of the Licensed Product so that its market position and the obligations to prescribers, patients and regulatory authorities are fulfilled in accordance with Eurofarma best practices.', 'Upon expiration or termination, Eurofarma shall i) immediately transfer the MAs to the Licensor or to any other party designated by the Licensor and return all relevant documents prepared or submitted that are related to the MAs, including those documents, data or information generated post MA filings, in maximum 30 days after the notification of termination; if the Licensor does not decide and inform within this period to whom the MAs and documents shall be transferred, then the Licensee shall have no obligation to keep them actives ii) shall forfeit its ownership of the MAs in any and all of the countries of the Territory and with other regulatory agencies, without any form of compensation except for the compensation under the conditions set forth in Article 19.2 below and, iii) shall have no further claims of ownership and nor any other claims related to the MAs.']",Post-Termination Services,29,428,6.061456918928017
NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement.pdf,"['Such records shall be retained by the Licensee for ten (10) years following a given reporting period.', 'Subject to a written advance notice of thirty (30) calendar days, all relevant records supporting the preparation of the Reports shall be made available during normal business hours for inspection at the expense of Licensor by Licensor or by a selected representative of Licensor for the sole purpose of verifying the Reports and the accuracy of the payments made or due to Licensor under this Agreement.']",Audit Rights,4,83,4.430816798843313
NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement.pdf,"['Either Party shall only be liable for direct losses incurred by the other Party as a direct consequence of a negligent or intentional breach of this Agreement by such liable Party, and shall not be liable for any punitive or indirect damages, losses caused by business interruptions, loss of revenues, loss of profit, damages and loss of goodwill, or any reputational damages, and both Parties waive any claims to such losses.', 'In addition, neither Party shall be liable for any claim under this Agreement which is capable of remedy, unless and until the other Party has given such Party written notice containing full details of the breach and such Party has failed to remedy the breach within sixty (60) days of receipt of the notice.']",Cap On Liability,5,125,4.836281906951478
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.pdf,['CO-DEVELOPMENT AGREEMENT'],Document Name,9,2,1.0986122886681098
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.pdf,"['SFJ', 'each, a ""Party"" and collectively, the ""Parties"").', 'PhaseBio Pharmaceuticals Inc.', 'PB', 'SFJ Pharmaceuticals X, Ltd.']",Parties,28,16,2.833213344056216
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.pdf,"['January 9, 2020']",Agreement Date,2,3,1.3862943611198906
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.pdf,"['January 9, 2020']",Effective Date,10,3,1.3862943611198906
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.pdf,"['The term of this Agreement (the ""Term"") will commence on the Effective Date and will expire upon the earliest of (i) termination of this Agreement in accordance with Section 14.2, or (ii) the date of payment of the last Approval Payment due based on all applicable Regulatory Approvals which have been received.']",Expiration Date,12,52,3.970291913552122
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.pdf,"['The construction and validity of this Agreement and the provisions hereof, and the rights and obligations of the Parties hereunder, will be governed by the internal laws of the State of Delaware, USA, and, to the extent applicable to Patents and Trademarks, the applicable federal laws of the USA, in each instance without regard to conflict of laws principles.']",Governing Law,13,59,4.0943445622221
